# U   E_kin   E_kin_sem   E_pot   E_pot_sem
1.0 -24.0 1.68319260842937e-17 5.498081521836848 0.0030093229773600896
5.0 -18.370141206808704 0.011137772963526719 10.793424349929683 0.007926433697346864
10.0 -12.331789621934341 0.027602792422252814 11.593887964351044 0.02827010137588136
