# U   kappa   energy   sem
1.0 0.13612751523307634 -3.655136198283736 0.0004032246044021539
5.0 5.038646511977044 -1.8052538584116753 0.007863199532362817
10.0 0.4245221188056897 -16.105535321492226 0.003461798307283046
