# U   E_kin   E_kin_sem   E_pot   E_pot_sem
0.0 -3.999966990001183 3.7031636512265486e-7 0.0 0.0
1.0 -3.9232630209280823 0.00044992281427253667 0.14993766967097405 0.00033275126077737306
5.0 -3.424921401908459 0.001797567021879751 0.17167170603141818 0.0011122230288941038
10.0 -3.404526570313036 0.001870669939295762 0.3240643752647775 0.0022058789129463367
