# U   kappa   energy   sem
1.0 1.0894599271612158 0.3640841518007649 0.00046694481473346787
5.0 0.46091203575050166 -1.7208346023524022 0.0007483615680648021
10.0 0.7698513739922676 -2.160015626256054 0.0011974403650669505
